M,theta_idx,theta_val,mu_kernel,method,trial,S_approx,S_ref,abs_err,rel_err,N_terms
6144,0,0.7853981633974483,jackson,sequential,0,0.3535530184273329,0.35355301917450316,7.471702700989624e-10,2.11331887885868e-09,37748736
6144,0,0.7853981633974483,jackson,kahan,0,0.3535530184733205,0.35355301917450316,7.011826674840904e-10,1.983246159575313e-09,37748736
6144,0,0.7853981633974483,jackson,sequential,1,0.3535530149521958,0.35355301917450316,4.2223073370983855e-09,1.194250114723071e-08,37748736
6144,0,0.7853981633974483,jackson,kahan,1,0.35355301496090596,0.35355301917450316,4.213597193380991e-09,1.191786511459908e-08,37748736
6144,0,0.7853981633974483,jackson,sequential,2,0.35355302065795224,0.35355301917450316,1.4834490857928984e-09,4.195832040287888e-09,37748736
6144,0,0.7853981633974483,jackson,kahan,2,0.3535530206870831,0.35355301917450316,1.5125799501802817e-09,4.278226653846555e-09,37748736
6144,0,0.7853981633974483,lorentz,sequential,0,0.35355283295249174,0.3535528336409179,6.884261494199961e-10,1.947166261773449e-09,37748736
6144,0,0.7853981633974483,lorentz,kahan,0,0.3535528329380754,0.3535528336409179,7.028425064170563e-10,1.9879419411778514e-09,37748736
6144,0,0.7853981633974483,lorentz,sequential,1,0.353552829346662,0.3535528336409179,4.294255895320731e-09,1.2146008988524033e-08,37748736
6144,0,0.7853981633974483,lorentz,kahan,1,0.35355282934214577,0.3535528336409179,4.2987721160514525e-09,1.2158782809862738e-08,37748736
6144,0,0.7853981633974483,lorentz,sequential,2,0.3535528350703762,0.3535528336409179,1.4294583294827135e-09,4.04312508193479e-09,37748736
6144,0,0.7853981633974483,lorentz,kahan,2,0.35355283510416313,0.3535528336409179,1.4632452471907698e-09,4.138689066983689e-09,37748736
8192,0,0.7853981633974483,clean,sequential,0,-8.737388223521578e-08,-7.973791540036007e-08,7.63596683485571e-09,0.09576331155029454,67108864
8192,0,0.7853981633974483,clean,kahan,0,-8.692095387373253e-08,-7.973791540036007e-08,7.18303847337246e-09,0.09008309832664654,67108864
8192,0,0.7853981633974483,clean,sequential,1,-7.875845361242801e-08,-7.973791540036007e-08,9.794617879320602e-10,0.012283513846759497,67108864
8192,0,0.7853981633974483,clean,kahan,1,-7.7485161029946e-08,-7.973791540036007e-08,2.252754370414067e-09,0.02825198475660043,67108864
8192,0,0.7853981633974483,clean,sequential,2,-6.931470886964471e-08,-7.973791540036007e-08,1.0423206530715355e-08,0.13071832237375355,67108864
8192,0,0.7853981633974483,clean,kahan,2,-6.837701983211697e-08,-7.973791540036007e-08,1.1360895568243098e-08,0.14247796059378542,67108864
8192,0,0.7853981633974483,jackson,sequential,0,0.35355317266291797,0.3535531798731826,7.210264607593331e-09,2.039372014750259e-08,67108864
8192,0,0.7853981633974483,jackson,kahan,0,0.35355317267942776,0.3535531798731826,7.1937548140610375e-09,2.0347023371820313e-08,67108864
8192,0,0.7853981633974483,jackson,sequential,1,0.3535531823905723,0.3535531798731826,2.5173897411079338e-09,7.1202576710267645e-09,67108864
8192,0,0.7853981633974483,jackson,kahan,1,0.35355318229936555,0.3535531798731826,2.426182976744684e-09,6.862285830988542e-09,67108864
8192,0,0.7853981633974483,jackson,sequential,2,0.35355319106168925,0.3535531798731826,1.1188506676695908e-08,3.164589463092698e-08,67108864
8192,0,0.7853981633974483,jackson,kahan,2,0.3535531910341653,0.3535531798731826,1.1160982749114368e-08,3.1568045161177015e-08,67108864
8192,0,0.7853981633974483,lorentz,sequential,0,0.3535530692113215,0.35355307642678063,7.215459119080947e-09,2.0408418424765818e-08,67108864
8192,0,0.7853981633974483,lorentz,kahan,0,0.35355306919799045,0.35355307642678063,7.228790177560285e-09,2.044612438567576e-08,67108864
8192,0,0.7853981633974483,lorentz,sequential,1,0.35355307869497293,0.35355307642678063,2.2681923006473426e-09,6.415422328016642e-09,67108864
8192,0,0.7853981633974483,lorentz,kahan,1,0.3535530786715338,0.35355307642678063,2.244753161129154e-09,6.3491263711122954e-09,67108864
8192,0,0.7853981633974483,lorentz,sequential,2,0.35355308741817854,0.35355307642678063,1.0991397902948563e-08,3.108839559263412e-08,67108864
8192,0,0.7853981633974483,lorentz,kahan,2,0.35355308738593433,0.35355307642678063,1.0959153695644375e-08,3.099719512103855e-08,67108864
